name,address,lat,lng,type
"SKN Health services, Hospital",Bangladesh,23.737478,90.407569,hospital
Retina Glaucoma Center & Superspecialty Eye Hospital,Bangladesh,23.751752,90.386153,hospital
Bangladesh ENT Hospital,Bangladesh,23.755542,90.376201,hospital
"Neuro ICU, IBN SINA HOSPITAL",Bangladesh,23.751629,90.368341,hospital
Bangladesh Medical College Hospital,Bangladesh,23.75041,90.369892,hospital
Rainbow Heart Limited,Bangladesh,23.750028,90.368696,hospital
Al Manar Hospital Pharmacy,Bangladesh,23.755821,90.363511,pharmacy
"Al-Noor Eye Hospital, Hospita",Bangladesh,23.753814,90.365772,hospital
Al Noor Eye Hospital ( Permanent Building ),Bangladesh,23.752045,90.358039,hospital
"Sabbir Islamia Pharmacy,",Bangladesh,23.747874,90.360599,pharmacy
Jannat Arysha Medicine Corner Care & Dental Care,Bangladesh,23.718273,90.380099,pharmacy
Shariatpur Medical Hall,Bangladesh,23.71936,90.379996,pharmacy
"T&T Colony Clinic, Government hospital",Bangladesh,23.734889,90.419197,hospital
Ad-Din Medical College Hospital ~ MaghBazar,Bangladesh,23.7484,90.405595,hospital
"Malibag Dental Clinic, Hospital",Bangladesh,23.743794,90.41362,hospital
Ad-din Hospital,Bangladesh,23.748846,90.405235,hospital
"Health Fair Bangladesh, Hospital",Bangladesh,23.749346,90.408209,hospital
Aurora Specialized Hospital Ltd.,Bangladesh,23.739321,90.410507,hospital
Better Hearing Care Center,Bangladesh,23.746129,90.412166,hospital
BNK Hospital Limited,Bangladesh,23.74352,90.416076,hospital
"The Barakah General Hospital Limited,",Bangladesh,23.740831,90.41926,hospital
"Surya Hasi Vaccination Centre, Hospital",Bangladesh,23.746738,90.409743,vaccine
"Pan Pacific Hospital,Training & Research Institute Ltd",Bangladesh,23.738443,90.422006,hospital
Gleneagles Global Health City BD,Bangladesh,23.736379,90.425237,hospital
"Rahat Pharmacy (That Pharmacy), Pharmacy",Bangladesh,23.738156,90.422101,pharmacy
"Popular Pharmacy, Pharmacy",Bangladesh,23.748704,90.418704,pharmacy
"Urban Health Center, Hospital",Bangladesh,23.748573,90.417943,hospital
"Naureen Medical Hall, Hospital",Bangladesh,23.748883,90.417996,hospital
"Hazi Pharmacy & Departmental Store, Pharmacy",Bangladesh,23.749322,90.413046,pharmacy
M/S. Shahi Unani Pharmacy,Bangladesh,23.749757,90.415772,pharmacy
"M/S Azgar Pharmacy, Pharmacy",Bangladesh,23.749507,90.420467,pharmacy
Khidmah Eye Hospital,Bangladesh,23.749082,90.420932,hospital
"Heal Health & Pharma, Pharmacy",Bangladesh,23.74483,90.426031,pharmacy
Pabna Homeo Pharmacy,Bangladesh,23.744166,90.424692,pharmacy
Kurmitola General Hospital Pharmacy,Bangladesh,23.819115,90.409795,pharmacy
Apollo Hospitals Information Centre,Bangladesh,23.739891,90.427608,hospital
"Atish diponkor sarak, Hospital",Bangladesh,23.737426,90.428823,hospital
"Friends Care Hospital Ltd, Hospital",Bangladesh,23.73061,90.428792,hospital
"Rowshan Ara Hospital, Hospital",Bangladesh,23.729248,90.430542,hospital
Ispahani Islamia Eye Institute and Hospital,Bangladesh,23.758461,90.385006,hospital
Square Hospitals,Bangladesh,23.753028,90.38171,hospital
EverCare Hospital Dhaka,Bangladesh,23.810188,90.431355,hospital
Combined Military Hospital,Bangladesh,23.81429,90.398056,hospital
National Institute of Diseases of the Chest & Hospital,Bangladesh,23.775837,90.409285,hospital
jaitiyo jolatonko protiroth o niyotnron kendro,Bangladesh,23.775749,90.405784,hospital
Mugda Medical College & Hospital,Bangladesh,23.732475,90.430027,hospital
United Hospital Limited,Bangladesh,23.804857,90.415584,hospital
Oreo DentalSergery,Bangladesh,23.780205,90.4064,hospital
"ICDDRB, Kamalapur Field office",Bangladesh,23.715549,90.431484,hospital
"Al Modina Pharmacy, Pharmacy",Bangladesh,23.714471,90.429494,pharmacy
Eurasia Pharmacy,Bangladesh,23.720754,90.429723,pharmacy
Al -Falah Genarel Hospital & Diagnostic Center,Bangladesh,23.721942,90.42895,blood_test
Monowara Orthopedic and General Hospital,Bangladesh,23.719834,90.428892,hospital
Parents Pharmacy,Bangladesh,23.720143,90.430219,pharmacy
"Family Care Pharma, Pharmacy",Bangladesh,23.716375,90.431264,pharmacy
Jonosheba Pharmacy,Bangladesh,23.722269,90.428046,pharmacy
"Parvez Medicine Corner, North Golapbag",Bangladesh,23.720188,90.428395,pharmacy
Al-Karim General Hospital limited,Bangladesh,23.713186,90.430621,hospital
pharmecy tree plan,Bangladesh,23.867243,90.312612,hospital
Astha Online Pharmacy,Bangladesh,23.785742,90.399382,pharmacy
Rain Health Checkup Ltd.,Bangladesh,23.789041,90.399909,hospital
City Dental College & General Hospital,Bangladesh,23.835513,90.418454,hospital
"Popular Model Pharmacy, Pharmacy",Bangladesh,23.863543,90.400749,pharmacy
"Millennium Orthopaedic Hospital, Hospital",Bangladesh,23.861533,90.400471,hospital
Popular Diagnostic Centre,Bangladesh,23.861083,90.400582,blood_test
"RMC Hospital, Hospital",Bangladesh,23.869833,90.399786,hospital
"BRAC Healthcare, Uttara",Bangladesh,23.871656,90.40104,hospital
Badhon,Bangladesh,23.764752,89.640796,hospital
Nuvista Pharmaceuticals Ltd.,Bangladesh,23.899139,90.399372,pharmacy
"Sheba Susrusha Hospital, Seba Hospital",Bangladesh,23.893427,90.403276,hospital
Shaheed Ahsan Ullah Master General Hospital,Bangladesh,23.893489,90.402184,hospital
Tongi Gonosastho Hospital,Bangladesh,23.884355,90.39648,hospital
Bhawal Homeo Clinic,Bangladesh,23.906628,90.396736,hospital
Public Health Engineering (Laboratory),Bangladesh,23.896012,90.402303,hospital
Sinclair Pharmaceuticals Ltd.,Bangladesh,23.902327,90.395544,pharmacy
"Health Care Digital Diagnostic Center, Hospital",Bangladesh,23.905535,90.398349,blood_test
Shahina Pharmacy,Bangladesh,23.905317,90.397797,pharmacy
Apollo Medicine And Dental Corner,Bangladesh,23.907032,90.397897,hospital
"Shan Pharmacy, Pharmacy",Bangladesh,23.913514,90.395544,pharmacy
"Hasina Medical Hall, Pharmacy",Bangladesh,23.917502,90.392237,pharmacy
"Nagor, Urban Health Center - 2",Bangladesh,23.912361,90.39496,hospital
"Dhaka Imperial Hospital, Hospital",Bangladesh,23.913724,90.39542,hospital
"Hridoy Medical Hall, Pharmacy",Bangladesh,23.914906,90.394937,pharmacy
"Al Ihsan Hospital, Hospital",Bangladesh,23.917753,90.393581,hospital
Maa Moni Medical & Diagnostic Centre,Bangladesh,23.910977,90.300135,blood_test
Hering Homoeo Health Care,Bangladesh,23.912896,90.317309,hospital
Crown Pharmacy,Bangladesh,23.912867,90.307619,pharmacy
"TOWHID MEDICIN CORNER, Hospital",Bangladesh,23.913861,90.309981,hospital
Incepta Pharmaceuticals Ltd,Bangladesh,23.912266,90.302821,pharmacy
"Family Medical And Diagnostic Center, Medical Center",Bangladesh,23.919,90.393112,blood_test
"Luck Pharmacy, Pharmacy",Bangladesh,23.907148,90.398786,pharmacy
"Juvenile Development Center (Boy),Child care agency",Bangladesh,23.908363,90.398929,hospital
"Asia General Hospital, Hospital",Bangladesh,23.910643,90.39798,hospital
"Chayara Pharmacy, Pharmacy",Bangladesh,23.914823,90.395589,pharmacy
"Tongi Central Hospital, Hospital",Bangladesh,23.913559,90.396026,hospital
Nirod Medical Hall,Bangladesh,23.922992,90.392739,pharmacy
World Mart Pharmacy,Bangladesh,23.922658,90.392074,pharmacy
"Al-Arafa Pharmacy, Pharmacy",Bangladesh,23.935281,90.38692,pharmacy
Tairunnessa Memorial Medical College And Hospital,Bangladesh,23.930253,90.388922,hospital
Sultan General Hospital,Bangladesh,23.943142,90.38395,hospital
"Progoti Medical Hall, Pharmacy",Bangladesh,23.945104,90.383362,pharmacy
"Mahmuda Medical Hall, Pharmacy",Bangladesh,23.944471,90.383171,pharmacy
"Pacific General Hospital, Hospital",Bangladesh,23.934927,90.386361,hospital
"Sharif Medical Hall, Pharmacy",Bangladesh,23.944596,90.382692,pharmacy
"Seva Unani Pharmacy, Pharmacy",Bangladesh,23.955507,90.380929,pharmacy
"Shanto Pharmacy, Pharmacy",Bangladesh,23.962821,90.37945,pharmacy
Moonmoon Hospital,Bangladesh,23.963803,90.379091,hospital
"Al Jihan Medical Hall, Pharmacy",Bangladesh,23.957323,90.379615,pharmacy
"BGMEA HEALTH CENTRE And SCHOOL, Hospital",Bangladesh,23.956727,90.379973,hospital
"Saida Pharmacy, Pharmacy",Bangladesh,23.949831,90.382269,pharmacy
"Kaya Medical Hall, Pharmacy",Bangladesh,23.966546,90.379938,pharmacy
Masud Medical Hall,Bangladesh,23.945435,90.383054,pharmacy
"Saki Daigonostic Center, Hospital",Bangladesh,23.946106,90.382522,hospital
"Saila Pharmacy, Pharmacy",Bangladesh,23.967083,90.379928,pharmacy
"Bhai Bhai Sheba Pharmacy, Pharmacy",Bangladesh,23.956326,90.381214,pharmacy
"City Digital Diagnostic And Consultation Center, Hospital",Bangladesh,23.946054,90.382616,blood_test
"Shodesh Pharma, Pharmacy",Bangladesh,23.953885,90.382106,pharmacy
"Rokeya General Hospital, Hospital",Bangladesh,23.956011,90.381346,hospital
Hamdad,Bangladesh,23.754278,89.644263,hospital
"Momotaj homeo Hall, Pharmacy",Bangladesh,23.97428,90.37815,pharmacy
"Mother and Child General Hospital, Hospital",Bangladesh,23.965952,90.380289,hospital
"Zibon Homoeo Hall, Homeopathic pharmacy",Bangladesh,23.966874,90.380335,pharmacy
"Bismillah Medical Hall, Pharmacy",Bangladesh,23.974126,90.38063,pharmacy
"Sheba pharmacy, Pharmacy",Bangladesh,23.969609,90.378707,pharmacy
Abdullah Unani Pharmacy,Bangladesh,23.977383,90.38155,pharmacy
Hazrat Shahjalal (RA) Homeo Complex,Bangladesh,23.981158,90.380352,hospital
"Momenshahi Homeo Hall, Pharmacy",Bangladesh,23.991939,90.38186,pharmacy
"Gazipur Metropolitan Hospital And Diagnostic Centre, Hospital",Bangladesh,23.989655,90.379184,blood_test
"Medicare Medical Services, Hospital",Bangladesh,23.99253,90.381604,hospital
"M/s Ifti Pharmacy, Pharmacy",Bangladesh,24.001595,90.381918,pharmacy
"Fachi Medical Hall, Hospital",Bangladesh,24.002589,90.382655,hospital
"S.N Pharmacy, Pharmacy",Bangladesh,24.002401,90.382703,pharmacy
"SKF Pharmaceutical Limited, Pharmacy",Bangladesh,24.01443,90.38326,pharmacy
"Health care hospital, Hospital",Bangladesh,24.026851,90.384654,hospital
"Ma o Shishu Hospital And Diagnostic Center, Hospital",Bangladesh,24.026877,90.384044,blood_test
"Khorshed Medicine Corner, Pharmacy",Bangladesh,24.061513,90.387072,pharmacy
"Al-Shifa Homeo Hall, Homeopathic pharmacy",Bangladesh,23.997754,90.384069,pharmacy
"Janani Homeo Pharmacy, Homeopathic pharmacy",Bangladesh,23.993965,90.383207,pharmacy
"Zahid Medical Hall, Pharmacy",Bangladesh,24.015461,90.384583,pharmacy
"World Chemical Industries Ltd., Chemical plant",Bangladesh,24.003322,90.383323,pharmacy
"Galaxy Hospital (pvt) Ltd. Monipur, Hospital",Bangladesh,24.009619,90.385751,hospital
"ALAM Homoeo Hall, Doctor",Bangladesh,24.027826,90.385973,hospital
"Nasir Medicine Corner, Pharmacy",Bangladesh,24.02777,90.386605,pharmacy
"Mae Doa Medical Hall, Pharmacy",Bangladesh,24.032748,90.388886,pharmacy
"Rampart Power Bangladesh Limited, Pharmacy",Bangladesh,24.046044,90.389973,pharmacy
"Kazi Medical holl, Pharmacy",Bangladesh,24.164886,90.428797,pharmacy
"Kazi Hospital Complex, Hospital",Bangladesh,24.165247,90.430302,hospital
"Mohsin Medicine shop, Pharmacy",Bangladesh,24.164706,90.428513,pharmacy
"Sunflower Medical Center, Hospital",Bangladesh,24.167289,90.428807,hospital
Kahinur Multicare Hospital,Bangladesh,24.135991,90.415669,hospital
"Faizah Drug House,Pharmacy",Bangladesh,24.16756,90.429891,pharmacy
"Shefa Medicin Corner, Pharmacy",Bangladesh,24.21199,90.419399,pharmacy
"Moktijodda Pharmacy, Doctor",Bangladesh,24.197023,90.427784,hospital
বাঘাইছড়ি উপজেলা স্বাস্থ্য কমপ্লেক্স,Bangladesh,23.163429,92.188034,hospital
"Hazi Hi-Care Hospital, Hospital",Bangladesh,24.176118,90.427041,hospital
উগলছড়ি হেলথ কমপ্লেক্স,Bangladesh,23.139008,92.221219,hospital
"Joy Medical Hall MC Bazar, Pharmacy",Bangladesh,24.239743,90.403262,pharmacy
"Maysha pharmecy, Hospital",Bangladesh,24.234215,90.405767,hospital
"A.K Memorial Hospital, Hospital,",Bangladesh,24.218298,90.413168,hospital
"Swadesh Hospital and Diagnostic Center, Private hospital",Bangladesh,24.220627,90.412003,blood_test
"Hazi And Sons Surgical House, Hospital",Bangladesh,24.220644,90.411389,hospital
"Lab Aid Homeo Complex, Pharmacy",Bangladesh,24.222734,90.411089,pharmacy
"Mohsinia Homeo Hall, Pharmacy",Bangladesh,24.288102,90.39083,pharmacy
"Tania Medical and Diagnostic Center, Hospital",Bangladesh,24.258761,90.398326,blood_test
"Pantha Medical Hall, Pharmacy",Bangladesh,24.255039,90.398107,pharmacy
Dr Fazlul Haque Colorectal Hospital Ltd.,Bangladesh,23.743603,90.37281,hospital
"Mohammadia Hospital, Bhaluka",Bangladesh,24.402491,90.386172,hospital
"SAAD medical hall, Medical Center",Bangladesh,24.257976,90.399505,pharmacy
"Nova Hospital, Hospital",Bangladesh,24.229371,90.411221,hospital
"Mawna Hearing Aid Center, Hospital",Bangladesh,24.220655,90.413002,hospital
"Aysha clinic And diagnostic center, Hospital",Bangladesh,24.22265,90.411755,blood_test
"Fatema Device Circumcision Centre, Medical Center",Bangladesh,24.240298,90.40344,hospital
"Khidmah Homeo And Hijama centre, Homeopathic pharmacy",Bangladesh,24.258938,90.39871,pharmacy
"Bishmillah medicine corner, Pharmacy",Bangladesh,24.276053,90.394314,pharmacy
"Taj Poultry Feed And Medicine, Pharmacy",Bangladesh,24.275586,90.394359,pharmacy
"Anowara Hoapital And Diagnostic Centre, Hospital",Bangladesh,24.276388,90.394241,blood_test
"Al-Baraka Hospital, Hospital",Bangladesh,24.277624,90.394619,hospital
"Aftab Master Pharmacy, Pharmacy",Bangladesh,24.298445,90.388534,pharmacy
"Bismillah Medicine Corner And Telecom Center, Pharmacy",Bangladesh,24.29597,90.389083,pharmacy
"Alauddin Medical Hall, Hospital",Bangladesh,24.333795,90.376617,hospital
Supreme New Square Hospital And Diagnostic Center,Bangladesh,24.419782,90.389469,blood_test
"Tahmina General Hospital, Private hospital",Bangladesh,24.405247,90.38706,hospital
"MA Medical Holl, Pharmacy",Bangladesh,24.394363,90.382017,pharmacy
"Bhaluka Livestock office and Veterinary Hospital, Government office",Bangladesh,24.404892,90.387696,hospital
Fahim Hospital And Diagnostic Centre,Bangladesh,24.405753,90.386311,blood_test
"Momo Medical Hall, Pharmacy",Bangladesh,24.41176,90.387919,pharmacy
King Abdul Aziz Programme,Bangladesh,23.828077,90.379771,hospital
Chandpur Pharmacy,Bangladesh,23.828326,90.378923,pharmacy
Index Laboratory's ltd,Bangladesh,23.828195,90.379767,pharmacy
"Bismillah Homeo Hall, Homeopathic pharmacy",Bangladesh,24.475188,90.385816,pharmacy
"TMC Diagnostic And Hospital, Private hospital",Bangladesh,24.567208,90.397569,blood_test
Sami Diagnostic Center,Bangladesh,24.577183,90.396151,blood_test
"M/s MF Traders, Construction equipment supplier",Bangladesh,24.576548,90.396015,hospital
"Government Medical Hall, Pharmacy",Bangladesh,24.475216,90.38517,pharmacy
"Nurul Amin Eye Hospital, Hospital",Bangladesh,24.409141,90.385929,hospital
"Doctors Clinic, Bhaluka",Bangladesh,24.406131,90.384477,hospital
Cure Homeo Hall,Bangladesh,23.806745,90.357444,hospital
Medical Facility,Bangladesh,24.664585,90.865679,pharmacy
Medical Facility,Bangladesh,24.664657,90.865652,pharmacy
"S.n.anterprise, Hospital",Bangladesh,24.628457,90.400566,hospital
"Tin Bhai Medicine Corner, Pharmacy",Bangladesh,24.669303,90.403219,pharmacy
"Hira Pharmacy, Pharmacy",Bangladesh,24.66914,90.403628,pharmacy
Jaan Homeo Hall,Bangladesh,23.811807,90.37112,pharmacy
UNDP Toilet,Bangladesh,23.815459,90.358451,hospital
Jahirul Pharmacy,Bangladesh,23.815444,90.358784,pharmacy
UNDP-UPPR Toilet,Bangladesh,23.815443,90.358593,hospital
Konika Pharmacy,Bangladesh,23.820337,90.38103,pharmacy
Fahad Medicine Corner,Bangladesh,23.820394,90.382223,pharmacy
Sheba pharmacy,Bangladesh,23.818714,90.371638,pharmacy
Allahr Dan Pharmacy,Bangladesh,23.819095,90.371537,pharmacy
"UHAndFWC, Hospital",Bangladesh,24.625147,90.398073,hospital
Gomoti Hospital,Bangladesh,23.459216,91.177909,hospital
Allahr Dan Pharmacy,Bangladesh,23.819163,90.371671,pharmacy
Sumaiya Medicine Corner,Bangladesh,23.819289,90.371621,pharmacy
Mukti Pharmacy,Bangladesh,23.818934,90.37175,pharmacy
Bismillah Pharmacy,Bangladesh,23.817512,90.372428,pharmacy
Brac Clinic,Bangladesh,23.817597,90.373386,hospital
Bismillah Homeo Hall,Bangladesh,23.817812,90.373886,pharmacy
Radda HmSfp centre,Bangladesh,23.811808,90.348581,hospital
Chadpur pharmacy,Bangladesh,23.828689,90.378821,pharmacy
Sikder Dental Surgery,Bangladesh,23.815325,90.36214,pharmacy
Shamim Medicine Point and Departmental store,Bangladesh,23.819,90.368497,pharmacy
"Madina Medical Hall, Pharmacy",Bangladesh,24.693141,90.411335,pharmacy
Ma Medicine Corner,Bangladesh,23.827097,90.356991,pharmacy
Ma Pharmacy,Bangladesh,23.82787,90.357997,pharmacy
Alo Clinic,Bangladesh,23.828513,90.356915,hospital
Medical Facility,Bangladesh,23.827918,90.357058,pharmacy
Medical Facility,Bangladesh,23.827932,90.357086,pharmacy
Medical Facility,Bangladesh,23.828312,90.35867,pharmacy
Fahad Modern Herbal Center,Bangladesh,23.827352,90.356989,pharmacy
Taiyeb Pharmacy,Bangladesh,23.827512,90.356971,pharmacy
Bhola Medicine Corner,Bangladesh,23.827865,90.358126,pharmacy
Khan Pharma,Bangladesh,23.827095,90.358088,pharmacy
"Horchoki Medical Hall, Pharmacy",Bangladesh,24.69481,90.412222,pharmacy
Mymensingh Depot Opsonin Pharma Ltd,Bangladesh,24.711478,90.410261,pharmacy
Ma Homio Medical,Bangladesh,23.813192,90.368503,pharmacy
Desh Specialised Hospital And Diagnostic,Bangladesh,24.741997,90.407692,blood_test
"Prabhati Medicine Corner, Pharmacy",Bangladesh,24.741156,90.407298,pharmacy
"Degital diagnostic center, Hospital",Bangladesh,24.741398,90.407591,blood_test
"Somota (Pvt)hospital, Hospital",Bangladesh,24.739628,90.407279,hospital
"Mim Pharmacy, Pharmacy",Bangladesh,24.740701,90.407388,pharmacy
"The Peoples Hospital and Diagnostic Centre, Private hospital",Bangladesh,24.740389,90.407282,blood_test
রায়হান ড্রাগ হাউজ,Bangladesh,22.995617,91.233213,pharmacy
LabAid hospital,Bangladesh,24.742927,90.407759,hospital
"Sapon Hospital and Diagnostic Centre, Hospital",Bangladesh,24.745262,90.407561,blood_test
"Central Hospital (Pr.), Hospital",Bangladesh,24.745654,90.408043,hospital
"Pranto Specialized Hospital, Private hospital",Bangladesh,24.742764,90.40784,hospital
B N Clinic and Diagnostic Center,Bangladesh,24.744888,90.408463,blood_test
"Unicare Diagnostic Centre, Hospital",Bangladesh,24.74418,90.40839,blood_test
"New Nagorik Hospital (Pvt.), Hospital",Bangladesh,24.745814,90.408216,hospital
Mymensingh Divisional Specialized Hospital,Bangladesh,24.743499,90.407916,hospital
"Sweety Medical Hall, Pharmacy",Bangladesh,24.729483,90.408898,pharmacy
"Tasmiah Medical Hall, Pharmacy",Bangladesh,24.746856,90.408904,pharmacy
"Shathy Privete Hospital And Diagnostic Centre, Private hospital",Bangladesh,24.746453,90.408514,blood_test
"The United Chokkho Hospital, Hospital",Bangladesh,24.723603,90.40971,hospital
"Tania Hospital (Pvt), Private hospital",Bangladesh,24.743415,90.407495,hospital
Delta Health Care,Bangladesh,24.742336,90.407729,hospital
"Advanced Dental Solution, Dentist",Bangladesh,24.738076,90.40747,hospital
Medical Facility,Bangladesh,21.161022,92.145585,hospital
"Akand Medical Hall, Medical Centre",Bangladesh,24.728439,90.413937,pharmacy
"Maa-O-Shishu Hospital, Hospital",Bangladesh,24.718111,90.40473,hospital
"Saiful Niketan, Pharmacy",Bangladesh,24.734109,90.387833,pharmacy
"Bagher Kanda Community Clinic, Hospital",Bangladesh,24.763728,90.360388,hospital
"Evercare Information Centre Mymensingh, Hospital",Bangladesh,24.749298,90.406425,hospital
"Army General Hospital and Diagnostic Centre, Hospital",Bangladesh,24.748099,90.407273,blood_test
"Sayem Diagno Complex And Hospital, Private hospital",Bangladesh,24.748781,90.407351,hospital
"L. Harun Health Complex, Hospital",Bangladesh,24.748506,90.406713,hospital
"Hazrat Shahjalal (Pr) Hospital, Hospital",Bangladesh,24.747571,90.409227,hospital
"Mymensingh Union Specialized Hospital Limited, General hospital",Bangladesh,24.747178,90.408248,hospital
"Alfa Hospital, Hospital",Bangladesh,24.748658,90.406634,hospital
Al Hera Hospital And Trauma Centre,Bangladesh,24.74701,90.411829,hospital
"The Zaman Pharma Limited, Pharmacy",Bangladesh,24.751073,90.405394,pharmacy
"Marristop clinic, Charpara, Hospital",Bangladesh,24.749108,90.407018,hospital
